id,name,satno,cospar id,vimpel id,object class,mass(kg),shape,length(m),height(m),depth(m),re-entry epoch,max cross section (m2),min cross section (m2),avg cross section (m2)
30268,Fengyun 1C debris,30271,1999-025YG,,Payload Fragmentation Debris,,,,,,11/11/2012,,,
30269,Fengyun 1C debris,30272,1999-025YH,,Payload Fragmentation Debris,,,,,,,,,
30270,Fengyun 1C debris,30273,1999-025YJ,,Payload Fragmentation Debris,,,,,,,,,
30271,Fengyun 1C debris,30274,1999-025YK,,Payload Fragmentation Debris,,,,,,,,,
30272,Fengyun 1C debris,30275,1999-025YL,,Payload Fragmentation Debris,,,,,,,,,
30273,Fengyun 1C debris,30276,1999-025YM,,Payload Fragmentation Debris,,,,,,,,,
30274,Fengyun 1C debris,30277,1999-025YN,,Payload Fragmentation Debris,,,,,,,,,
30275,Fengyun 1C debris,30278,1999-025YP,,Payload Fragmentation Debris,,,,,,21/02/2017,,,
30276,Fengyun 1C debris,30279,1999-025YQ,,Payload Fragmentation Debris,,,,,,,,,
30277,Fengyun 1C debris,30280,1999-025YR,,Payload Fragmentation Debris,,,,,,,,,
30278,Fengyun 1C debris,30281,1999-025YS,,Payload Fragmentation Debris,,,,,,,,,
30279,Fengyun 1C debris,30282,1999-025YT,,Payload Fragmentation Debris,,,,,,,,,
30280,Fengyun 1C debris,30283,1999-025YU,,Payload Fragmentation Debris,,,,,,,,,
30281,Fengyun 1C debris,30284,1999-025YV,,Payload Fragmentation Debris,,,,,,,,,
30282,Fengyun 1C debris,30285,1999-025YW,,Payload Fragmentation Debris,,,,,,14/11/2011,,,
30283,Fengyun 1C debris,30286,1999-025YX,,Payload Fragmentation Debris,,,,,,,,,
30284,Fengyun 1C debris,30287,1999-025YY,,Payload Fragmentation Debris,,,,,,,,,
30285,Fengyun 1C debris,30288,1999-025YZ,,Payload Fragmentation Debris,,,,,,,,,
30286,Fengyun 1C debris,30289,1999-025ZA,,Payload Fragmentation Debris,,,,,,,,,
30287,Fengyun 1C debris,30290,1999-025ZB,,Payload Fragmentation Debris,,,,,,,,,
30288,Fengyun 1C debris,30291,1999-025ZC,,Payload Fragmentation Debris,,,,,,,,,
30289,Fengyun 1C debris,30292,1999-025ZD,,Payload Fragmentation Debris,,,,,,24/09/2015,,,
30290,Fengyun 1C debris,30293,1999-025ZE,,Payload Fragmentation Debris,,,,,,,,,
30291,Fengyun 1C debris,30294,1999-025ZF,,Payload Fragmentation Debris,,,,,,,,,
30292,Fengyun 1C debris,30295,1999-025ZG,,Payload Fragmentation Debris,,,,,,,,,
30293,Fengyun 1C debris,30296,1999-025ZH,,Payload Fragmentation Debris,,,,,,13/02/2011,,,
30294,Fengyun 1C debris,30297,1999-025ZJ,,Payload Fragmentation Debris,,,,,,,,,
30295,Fengyun 1C debris,30298,1999-025ZK,,Payload Fragmentation Debris,,,,,,,,,
30296,Fengyun 1C debris,30299,1999-025ZL,,Payload Fragmentation Debris,,,,,,,,,
30297,Fengyun 1C debris,30300,1999-025ZM,,Payload Fragmentation Debris,,,,,,,,,
30298,Fengyun 1C debris,30301,1999-025ZN,,Payload Fragmentation Debris,,,,,,,,,
30299,Fengyun 1C debris,30302,1999-025ZP,,Payload Fragmentation Debris,,,,,,,,,
30300,Fengyun 1C debris,30303,1999-025ZQ,,Payload Fragmentation Debris,,,,,,,,,
30301,Fengyun 1C debris,30304,1999-025ZR,,Payload Fragmentation Debris,,,,,,,,,
30302,Fengyun 1C debris,30305,1999-025ZS,,Payload Fragmentation Debris,,,,,,,,,
30303,Fengyun 1C debris,30306,1999-025ZT,,Payload Fragmentation Debris,,,,,,,,,
30304,Fengyun 1C debris,30307,1999-025ZU,,Payload Fragmentation Debris,,,,,,12/12/2008,,,
30305,Fengyun 1C debris,30308,1999-025ZV,,Payload Fragmentation Debris,,,,,,,,,
30306,Fengyun 1C debris,30309,1999-025ZW,,Payload Fragmentation Debris,,,,,,,,,
30307,Fengyun 1C debris,30310,1999-025ZX,,Payload Fragmentation Debris,,,,,,,,,
30308,Fengyun 1C debris,30311,1999-025ZY,,Payload Fragmentation Debris,,,,,,,,,
30309,Fengyun 1C debris,30312,1999-025ZZ,,Payload Fragmentation Debris,,,,,,,,,
30310,Fengyun 1C debris,30313,1999-025AAA,,Payload Fragmentation Debris,,,,,,,,,
30311,Fengyun 1C debris,30314,1999-025AAB,,Payload Fragmentation Debris,,,,,,,,,
30312,Fengyun 1C debris,30315,1999-025AAC,,Payload Fragmentation Debris,,,,,,,,,
30313,Fengyun 1C debris,30316,1999-025AAD,,Payload Fragmentation Debris,,,,,,,,,
30314,Fengyun 1C debris,30317,1999-025AAE,,Payload Fragmentation Debris,,,,,,,,,
30315,Fengyun 1C debris,30318,1999-025AAF,,Payload Fragmentation Debris,,,,,,,,,
30316,Fengyun 1C debris,30319,1999-025AAG,,Payload Fragmentation Debris,,,,,,,,,
30317,Fengyun 1C debris,30320,1999-025AAH,,Payload Fragmentation Debris,,,,,,,,,
30318,Fengyun 1C debris,30321,1999-025AAJ,,Payload Fragmentation Debris,,,,,,,,,
30319,Fengyun 1C debris,30322,1999-025AAK,,Payload Fragmentation Debris,,,,,,,,,
30320,Beidou 2A,30323,2007-003A,,Payload,2299,Box + 2 Pan,1.7,3,18,,29.9385644630434,2.89,13.9977333333333
30321,H-18 (Long March (CZ) YF) (Long March (CZ) 3A),30324,2007-003B,,Rocket Body,2800,Cyl + 1 Nozzle,3,12.4,12.4,,37.8656159633052,7.06858347057703,32.7511034136736
30322,Fengyun 1C debris,30325,1999-025AAL,,Payload Fragmentation Debris,,,,,,,,,
30323,Fengyun 1C debris,30326,1999-025AAM,,Payload Fragmentation Debris,,,,,,,,,
30324,Fengyun 1C debris,30327,1999-025AAN,,Payload Fragmentation Debris,,,,,,,,,
30325,Fengyun 1C debris,30328,1999-025AAP,,Payload Fragmentation Debris,,,,,,,,,
30326,Fengyun 1C debris,30329,1999-025AAQ,,Payload Fragmentation Debris,,,,,,,,,
30327,Fengyun 1C debris,30330,1999-025AAR,,Payload Fragmentation Debris,,,,,,,,,
30328,Fengyun 1C debris,30331,1999-025AAS,,Payload Fragmentation Debris,,,,,,,,,
30329,Fengyun 1C debris,30332,1999-025AAT,,Payload Fragmentation Debris,,,,,,,,,
30330,Fengyun 1C debris,30333,1999-025AAU,,Payload Fragmentation Debris,,,,,,,,,
30331,Fengyun 1C debris,30334,1999-025AAV,,Payload Fragmentation Debris,,,,,,,,,
30332,Fengyun 1C debris,30335,1999-025AAW,,Payload Fragmentation Debris,,,,,,,,,
30333,Fengyun 1C debris,30336,1999-025AAX,,Payload Fragmentation Debris,,,,,,,,,
30334,Fengyun 1C debris,30337,1999-025AAY,,Payload Fragmentation Debris,,,,,,26/02/2012,,,
30335,Fengyun 1C debris,30338,1999-025AAZ,,Payload Fragmentation Debris,,,,,,,,,
30336,Fengyun 1C debris,30339,1999-025ABA,,Payload Fragmentation Debris,,,,,,,,,
30337,Fengyun 1C debris,30340,1999-025ABB,,Payload Fragmentation Debris,,,,,,,,,
30338,Fengyun 1C debris,30341,1999-025ABC,,Payload Fragmentation Debris,,,,,,,,,
30339,Fengyun 1C debris,30342,1999-025ABD,,Payload Fragmentation Debris,,,,,,,,,
30340,Fengyun 1C debris,30343,1999-025ABE,,Payload Fragmentation Debris,,,,,,,,,
30341,Fengyun 1C debris,30344,1999-025ABF,,Payload Fragmentation Debris,,,,,,,,,
30342,Fengyun 1C debris,30345,1999-025ABG,,Payload Fragmentation Debris,,,,,,,,,
30343,Fengyun 1C debris,30346,1999-025ABH,,Payload Fragmentation Debris,,,,,,,,,
30344,Fengyun 1C debris,30347,1999-025ABJ,,Payload Fragmentation Debris,,,,,,,,,
30345,Fengyun 1C debris,30348,1999-025ABK,,Payload Fragmentation Debris,,,,,,,,,
30346,Fengyun 1C debris,30349,1999-025ABL,,Payload Fragmentation Debris,,,,,,,,,
30347,Fengyun 1C debris,30350,1999-025ABM,,Payload Fragmentation Debris,,,,,,,,,
30348,Fengyun 1C debris,30351,1999-025ABN,,Payload Fragmentation Debris,,,,,,04/04/2014,,,
30349,Fengyun 1C debris,30352,1999-025ABP,,Payload Fragmentation Debris,,,,,,,,,
30350,Fengyun 1C debris,30353,1999-025ABQ,,Payload Fragmentation Debris,,,,,,23/03/2012,,,
30351,Fengyun 1C debris,30354,1999-025ABR,,Payload Fragmentation Debris,,,,,,20/02/2010,,,
30352,Fengyun 1C debris,30355,1999-025ABS,,Payload Fragmentation Debris,,,,,,,,,
30353,Fengyun 1C debris,30356,1999-025ABT,,Payload Fragmentation Debris,,,,,,,,,
30354,Fengyun 1C debris,30357,1999-025ABU,,Payload Fragmentation Debris,,,,,,,,,
30355,Fengyun 1C debris,30358,1999-025ABV,,Payload Fragmentation Debris,,,,,,,,,
30356,Fengyun 1C debris,30359,1999-025ABW,,Payload Fragmentation Debris,,,,,,,,,
30357,Fengyun 1C debris,30360,1999-025ABX,,Payload Fragmentation Debris,,,,,,,,,
30358,Fengyun 1C debris,30361,1999-025ABY,,Payload Fragmentation Debris,,,,,,,,,
30359,Fengyun 1C debris,30362,1999-025ABZ,,Payload Fragmentation Debris,,,,,,,,,
30360,Fengyun 1C debris,30363,1999-025ACA,,Payload Fragmentation Debris,,,,,,,,,
30361,Fengyun 1C debris,30364,1999-025ACB,,Payload Fragmentation Debris,,,,,,,,,
30362,Fengyun 1C debris,30365,1999-025ACC,,Payload Fragmentation Debris,,,,,,,,,
30363,Fengyun 1C debris,30366,1999-025ACD,,Payload Fragmentation Debris,,,,,,,,,
30364,Fengyun 1C debris,30367,1999-025ACE,,Payload Fragmentation Debris,,,,,,23/10/2011,,,
30365,Fengyun 1C debris,30368,1999-025ACF,,Payload Fragmentation Debris,,,,,,,,,
30366,Fengyun 1C debris,30369,1999-025ACG,,Payload Fragmentation Debris,,,,,,,,,
30367,Fengyun 1C debris,30370,1999-025ACH,,Payload Fragmentation Debris,,,,,,,,,
30368,Fengyun 1C debris,30371,1999-025ACJ,,Payload Fragmentation Debris,,,,,,,,,
30369,Fengyun 1C debris,30372,1999-025ACK,,Payload Fragmentation Debris,,,,,,,,,
30370,Fengyun 1C debris,30373,1999-025ACL,,Payload Fragmentation Debris,,,,,,,,,
30371,Fengyun 1C debris,30374,1999-025ACM,,Payload Fragmentation Debris,,,,,,,,,
30372,Fengyun 1C debris,30375,1999-025ACN,,Payload Fragmentation Debris,,,,,,,,,
30373,Fengyun 1C debris,30376,1999-025ACP,,Payload Fragmentation Debris,,,,,,21/10/2009,,,
30374,Fengyun 1C debris,30377,1999-025ACQ,,Payload Fragmentation Debris,,,,,,,,,
30375,Fengyun 1C debris,30378,1999-025ACR,,Payload Fragmentation Debris,,,,,,30/03/2014,,,
30376,Fengyun 1C debris,30379,1999-025ACS,,Payload Fragmentation Debris,,,,,,,,,
30377,Fengyun 1C debris,30380,1999-025ACT,,Payload Fragmentation Debris,,,,,,,,,
30378,Fengyun 1C debris,30381,1999-025ACU,,Payload Fragmentation Debris,,,,,,,,,
30379,Fengyun 1C debris,30382,1999-025ACV,,Payload Fragmentation Debris,,,,,,,,,
30380,Fengyun 1C debris,30383,1999-025ACW,,Payload Fragmentation Debris,,,,,,21/10/2011,,,
30381,Fengyun 1C debris,30384,1999-025ACX,,Payload Fragmentation Debris,,,,,,12/03/2015,,,
30382,Fengyun 1C debris,30385,1999-025ACY,,Payload Fragmentation Debris,,,,,,,,,
30383,Fengyun 1C debris,30386,1999-025ACZ,,Payload Fragmentation Debris,,,,,,,,,
30384,Fengyun 1C debris,30387,1999-025ADA,,Payload Fragmentation Debris,,,,,,,,,
30385,Fengyun 1C debris,30388,1999-025ADB,,Payload Fragmentation Debris,,,,,,,,,
30386,Fengyun 1C debris,30389,1999-025ADC,,Payload Fragmentation Debris,,,,,,,,,
30387,Fengyun 1C debris,30390,1999-025ADD,,Payload Fragmentation Debris,,,,,,,,,
30388,Fengyun 1C debris,30391,1999-025ADE,,Payload Fragmentation Debris,,,,,,,,,
30389,Fengyun 1C debris,30392,1999-025ADF,,Payload Fragmentation Debris,,,,,,,,,
30390,Fengyun 1C debris,30393,1999-025ADG,,Payload Fragmentation Debris,,,,,,,,,
30391,Fengyun 1C debris,30394,1999-025ADH,,Payload Fragmentation Debris,,,,,,,,,
30392,Fengyun 1C debris,30395,1999-025ADJ,,Payload Fragmentation Debris,,,,,,,,,
30393,Fengyun 1C debris,30396,1999-025ADK,,Payload Fragmentation Debris,,,,,,,,,
30394,Fengyun 1C debris,30397,1999-025ADL,,Payload Fragmentation Debris,,,,,,,,,
30395,Fengyun 1C debris,30398,1999-025ADM,,Payload Fragmentation Debris,,,,,,,,,
30396,Fengyun 1C debris,30399,1999-025ADN,,Payload Fragmentation Debris,,,,,,17/03/2012,,,
30397,Fengyun 1C debris,30400,1999-025ADP,,Payload Fragmentation Debris,,,,,,,,,
30398,Fengyun 1C debris,30401,1999-025ADQ,,Payload Fragmentation Debris,,,,,,,,,
30399,Fengyun 1C debris,30402,1999-025ADR,,Payload Fragmentation Debris,,,,,,21/03/2008,,,
30400,Fengyun 1C debris,30403,1999-025ADS,,Payload Fragmentation Debris,,,,,,,,,
30401,Fengyun 1C debris,30404,1999-025ADT,,Payload Fragmentation Debris,,,,,,,,,
