id,Name,SATNO,COSPAR ID,VIMPEL ID,Object Class,Mass (kg),Shape,Length (m),Height (m),Depth (m),Re-entry Epoch,Max.cross section (m²),Min. cross section (m²),Avg. cross section (m²)
48477,,,,40800,Unknown,,,,,,,,,
48478,,,,130405,Unknown,,,,,,,,,
48479,,,,42600,Unknown,,,,,,,,,
48480,,,,145512,Unknown,,,,,,,,,
48481,,,,132201,Unknown,,,,,,,,,
48482,,,,53102,Unknown,,,,,,,,,
48483,,,,44400,Unknown,,,,,,,,,
48484,,,,50301,Unknown,,,,,,,,,
48485,,,,136702,Unknown,,,,,,,,,
48486,,,,136703,Unknown,,,,,,,,,
48487,Hispasat 30W-6,43228,2018-023A,,Payload,6092,Box + 2 Pan,6.9,8.9,26.1,,205.025072988375,47.61,120.6438
48488,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),43230,2018-023C,,Rocket Body,4300,Cyl,3.6,16,16,16/10/2020,58.4924538651002,10.1787601976309,50.3283143105085
48489,PODSAT,43229,2018-023B,,Payload,90,Box,0.3,0.3,0.3,,0.155884572681199,0.09,0.135
48490,O3b FM14,43233,2018-024C,,Payload,700,Trap Box + 2 Pan,2,4,12,,36.1684,6.3804,21.9803522058823
48491,O3b FM15,43231,2018-024A,,Payload,700,Trap Box + 2 Pan,2,4,12,,36.1684,6.3804,21.9803522058823
48492,O3b FM16,43232,2018-024B,,Payload,700,Trap Box + 2 Pan,2,4,12,,36.1684,6.3804,21.9803522058823
48493,O3b FM13,43234,2018-024D,,Payload,700,Trap Box + 2 Pan,2,4,12,,36.1684,6.3804,21.9803522058823
48494,Fregat-MT (Soyuz-ST-B Fregat-MT),43235,2018-024E,,Rocket Body,1050,Irr,3.3,1.7,3.3,,13.4735407373118,5.61,11.055
48495,,,,79104,Unknown,,,,,,,,,
48496,,,,70405,Unknown,,,,,,,,,
48497,,,,145415,Unknown,,,,,,,,,
48498,,,,159501,Unknown,,,,,,,,,
48499,,,,144910,Unknown,,,,,,,,,
48500,,,,144911,Unknown,,,,,,,,,
48501,,,,143126,Unknown,,,,,,,,,
48502,,,,101400,Unknown,,,,,,,,,
48504,,,,143918,Unknown,,,,,,,,,
48505,,,,134703,Unknown,,,,,,,,,
48506,,,,110900,Unknown,,,,,,,,,
48508,,,,149303,Unknown,,,,,,,,,
48509,,,,63804,Unknown,,,,,,,,,
48510,,,,145212,Unknown,,,,,,,,,
48511,,,,140604,Unknown,,,,,,,,,
48512,,,,138304,Unknown,,,,,,,,,
48513,,,,133701,Unknown,,,,,,,,,
48514,,,,29000,Unknown,,,,,,,,,
48515,,,,144719,Unknown,,,,,,,,,
48516,,,,144720,Unknown,,,,,,,,,
48517,,,,22100,Unknown,,,,,,,,,
48518,,,,53601,Unknown,,,,,,,,,
48519,,,,145513,Unknown,,,,,,,,,
48520,,,,145514,Unknown,,,,,,,,,
48521,,,,145515,Unknown,,,,,,,,,
48522,,,,145516,Unknown,,,,,,,,,
48523,,,,138606,Unknown,,,,,,,,,
48524,,,,33903,Unknown,,,,,,,,,
48525,,,,61302,Unknown,,,,,,,,,
48526,,,,74103,Unknown,,,,,,,,,
48527,,,,148603,Unknown,,,,,,,,,
48528,,,,95100,Unknown,,,,,,,,,
48529,,,,139902,Unknown,,,,,,,,,
48530,,,,71808,Unknown,,,,,,,,,
48531,,,,137603,Unknown,,,,,,,,,
48533,,,,160901,Unknown,,,,,,,,,
48534,,,,148104,Unknown,,,,,,,,,
48535,,,,133003,Unknown,,,,,,,,,
48536,,,,73102,Unknown,,,,,,,,,
48537,,,,144020,Unknown,,,,,,,,,
48538,,,,95901,Unknown,,,,,,,,,
48540,,,,144812,Unknown,,,,,,,,,
48541,,,,144811,Unknown,,,,,,,,,
48542,,,,122301,Unknown,,,,,,,,,
48543,,,,64203,Unknown,,,,,,,,,
48544,,,,145613,Unknown,,,,,,,,,
48545,,,,147406,Unknown,,,,,,,,,
48546,,,,68302,Unknown,,,,,,,,,
48547,,,,53200,Unknown,,,,,,,,,
48548,,,,143577,Unknown,,,,,,,,,
48549,,,,143578,Unknown,,,,,,,,,
48550,,,,48601,Unknown,,,,,,,,,
48551,,,,59100,Unknown,,,,,,,,,
48552,,,,59101,Unknown,,,,,,,,,
48553,,,,133602,Unknown,,,,,,,,,
48554,,,,124901,Unknown,,,,,,,,,
48555,,,,133100,Unknown,,,,,,,,,
48556,,,,141807,Unknown,,,,,,,,,
48557,,,,118000,Unknown,,,,,,,,,
48558,,,,142325,Unknown,,,,,,,,,
48559,,,,139510,Unknown,,,,,,,,,
48560,,,,141310,Unknown,,,,,,,,,
48562,L-53 (YF24B) (Long March (CZ) 2D),,2018-015IA,,Rocket Body,4000,Cyl,3.35,8.9,8.9,02/02/2018,31.0905633323622,8.81413088872786,27.8237116860589
48563,L-53 (YF24B) (Long March (CZ) 2D),,2018-006IA,,Rocket Body,4000,Cyl,3.35,8.9,8.9,13/01/2018,31.0905633323622,8.81413088872786,27.8237116860589
48564,Ludi Kancha Weixing 4,43236,2018-025A,,Payload,1000,Hex Cyl + 3 Pan,1.5,2,10,,18.6375995416689,1.46141786888624,8.13520893444312
48565,CZ-2D operational debris (sep motor cover),43237,2018-025B,,Rocket Mission Related Object,1,Cone,0.2,0.2,0.2,,0.0314,0.02,0.0254
48566,Soyuz MS-08,43238,2018-026A,,Payload,7220,Cyl + Cone + Sphere + 2 Pan,2.7,7.9,10.6,04/10/2018,39.1493196825872,5.7255526111674,25.3440524641846
48567,Blok-I (Soyuz-FG),43239,2018-026B,,Rocket Body,2350,Cyl,2.7,6.7,6.7,25/03/2018,18.9744579027504,5.7255526111674,17.0706290814435
48571,H-2A F38 Adapter,43240,2018-021D,,Rocket Mission Related Object,,,,,,10/01/2020,,,
48572,GSAT 6A,43241,2018-027A,,Payload,2230,Box + 2 Pan,1.6,2.4,9.5,,16.1160731656379,2.56,8.52553333333333
48573,GS3 (GSLV Mk II),43242,2018-027B,,Rocket Body,,Cyl,,,,04/12/2019,25.1261750425174,6.15752160103599,22.2110600608798
48574,Cosmos-2525,43243,2018-028A,,Payload,520,Cyl + 2 Pan,1.3,3,3,01/04/2021,4.11968276334744,1.32732289614169,3.72671428532089
48575,Blok-I (Soyuz-2-1V),43244,2018-028B,,Rocket Body,2710,Cyl,3.3,6.7,3.3,04/11/2018,18.668308636051,5.55716324493499,16.7759476905368
48576,H-18 (Long March (CZ) YF) (Long March (CZ) 3B/YZ-1),43247,2018-029C,,Rocket Body,2800,Cyl + 1 Nozzle,3,12.83,12.83,,39.1336807913658,7.06858347057703,33.7642670444563
48577,Beidou DW 30,43245,2018-029A,,Payload,1014,Box + 2 Pan,1.7,2.2,10,,17.3155511995055,2.89,8.9844
48578,Beidou DW 31,43246,2018-029B,,Payload,1014,Box + 2 Pan,1.7,2.2,10,,17.3155511995055,2.89,8.9844
48579,YZ-1 (Long March (CZ) 3B/YZ-1),43248,2018-029D,,Rocket Body,5000,Double Cone,3,4,4,,7.06858347057703,5.65486677646163,5.89048622548086
48580,Iridium Next SV144,43249,2018-030A,,Payload,860,Trap Cyl + 2 Pan,1.5,3.1,9.4,,21.3256,1.8988,14.4232716911764
48581,Iridium Next SV149,43250,2018-030B,,Payload,860,Trap Cyl + 2 Pan,1.5,3.1,9.4,,21.3256,1.8988,14.4232716911764
48582,Iridium Next SV157,43251,2018-030C,,Payload,860,Trap Cyl + 2 Pan,1.5,3.1,9.4,,21.3256,1.8988,14.4232716911764
48583,Iridium Next SV140,43252,2018-030D,,Payload,860,Trap Cyl + 2 Pan,1.5,3.1,9.4,,21.3256,1.8988,14.4232716911764
48584,Iridium Next SV145,43253,2018-030E,,Payload,860,Trap Cyl + 2 Pan,1.5,3.1,9.4,,21.3256,1.8988,14.4232716911764
48585,Iridium Next SV146,43254,2018-030F,,Payload,860,Trap Cyl + 2 Pan,1.5,3.1,9.4,,21.3256,1.8988,14.4232716911764
48586,Iridium Next SV148,43255,2018-030G,,Payload,860,Trap Cyl + 2 Pan,1.5,3.1,9.4,,21.3256,1.8988,14.4232716911764
48587,Iridium Next SV142,43256,2018-030H,,Payload,860,Trap Cyl + 2 Pan,1.5,3.1,9.4,,21.3256,1.8988,14.4232716911764
48588,Iridium Next SV150,43257,2018-030J,,Payload,860,Trap Cyl + 2 Pan,1.5,3.1,9.4,,21.3256,1.8988,14.4232716911764
48589,Iridium Next SV143,43258,2018-030K,,Payload,860,Trap Cyl + 2 Pan,1.5,3.1,9.4,,21.3256,1.8988,14.4232716911764
48590,L-14B-res (YF40B-res) (Long March (CZ) 4C),43264,2018-031F,,Rocket Body,1000,Cyl,2.9,1.92,2.9,,8.63893928327101,5.568,7.67569625088326
48591,CZ-4C operational debris (sep motor cover),43265,2018-031G,,Rocket Mission Related Object,,,,,,,,,
48592,Gaofen 1-02,43259,2018-031A,,Payload,805,Box + 2 Pan,1.5,1.9,4,,7.61620492601807,2.25,4.99133333333333
48593,Gaofen 1-03,43260,2018-031B,,Payload,805,Box + 2 Pan,1.5,1.9,4,,7.61620492601807,2.25,4.99133333333333
48594,Gaofen 1-04,43262,2018-031D,,Payload,805,Box + 2 Pan,1.5,1.9,4,,7.61620492601807,2.25,4.99133333333333
48595,CZ-4C operational debris (sep motor cover),43261,2018-031C,,Rocket Mission Related Object,,,,,,,,,
48596,CZ-4C operational debris (sep motor cover),43263,2018-031E,,Rocket Mission Related Object,,,,,,,,,
48597,CZ-4C operational debris (sep motor cover),43266,2018-031H,,Rocket Mission Related Object,,,,,,,,,
48598,Dragon CRS-14,43267,2018-032A,,Payload,10500,Trunc Cone + Cyl + 2 Pan,3.7,5.3,16.5,05/05/2018,60.2525145841952,10.7521008569111,33.4694417460128
48599,Dragon operational debris (solar array cover),43268,2018-032B,,Payload Mission Related Object,104,Box,2,0.2,2.9,07/04/2018,4.03980197534483,0.4,2.4
48600,Dragon operational debris (solar array cover),43269,2018-032C,,Payload Mission Related Object,104,Box,2,0.2,2.9,07/04/2018,4.03980197534483,0.4,2.4
48601,CZ-4C operational debris,43270,2018-031J,,Rocket Mission Related Object,,,,,,,,,
48602,Hylas 4,43272,2018-033B,,Payload,4050,Box + 2 Pan,3.1,3,22,,63.1614250627242,9.3,29.8085333333333
48603,ESC-A (Ariane 5ECA),43273,2018-033C,,Rocket Body,5000,Cyl + 1 Nozzle,5.45,7.4,7.4,,46.5909644164614,23.3282889483127,43.3392524039754
48604,Ariane 5 operational debris (Sylda adapter),43274,2018-033D,,Rocket Mission Related Object,440,Cyl,4.5,5.5,5.5,,29.4195456443519,15.9043128087983,27.390760948486
48605,Kirameki 1,43271,2018-033A,,Payload,5000,Box + 2 Pan,4,8,30,,131.200430864269,16,67.8413333333333
48606,Yaogan Weixing 31-01-01,43275,2018-034A,,Payload,500,Box + 2 Pan,0.5,0.5,1,,0.633235078264092,0.25,0.446
48607,Yaogan Weixing 31-01-02,43276,2018-034B,,Payload,500,Box + 2 Pan,0.5,0.5,1,,0.633235078264092,0.25,0.446
48608,Yaogan Weixing 31-01-03,43277,2018-034C,,Payload,500,Box + 2 Pan,0.5,0.5,1,,0.633235078264092,0.25,0.446
48609,L-14B-res (YF40B-res) (Long March (CZ) 4C),43278,2018-034D,,Rocket Body,1000,Cyl,2.9,1.92,2.9,,8.63893928327101,5.568,7.67569625088326
48610,Weina Jishu Shiyan Weixing,43279,2018-034E,,Payload,10,Box,0.1,0.3,0.3,,0.099498743710662,0.03,0.075
48611,CZ-4C operational debris (sep motor cover),43280,2018-034F,,Rocket Mission Related Object,,,,,,,,,
48612,CZ-4C operational debris (sep motor cover),43281,2018-034G,,Rocket Mission Related Object,,,,,,,,,
48613,Titan 3C fragmentation debris,43282,1969-013C,157502,Rocket Fragmentation Debris,,,,,,,,,
48614,Titan 3C fragmentation debris,43283,1969-013D,154601,Rocket Fragmentation Debris,,,,,,,,,
48615,Titan 3C fragmentation debris,43284,1969-013E,148105,Rocket Fragmentation Debris,,,,,,,,,
48616,Titan 3C fragmentation debris,43285,1969-013F,154201,Rocket Fragmentation Debris,,,,,,,,,
48617,IRNSS-R1I,43286,2018-035A,,Payload,1425,Box + 2 Pan,1.5,1.6,10,,14.2725439829423,2.25,6.96133333333333
48618,PSLV fourth stage (PS4) (PSLV-XL),43287,2018-035B,,Rocket Body,920,Cyl + Cyl + 2 Nozzle,2.83,3.238,3.238,,6.07532751389498,3.14159265358979,5.65486677646163
52117,Star 10 (Thor-Agena A),,1959-003IA,,Rocket Body,,,,,,,,,
52118,Star 10 (Thor-Agena A),,1959-006IA,,Rocket Body,,,,,,,,,
52119,Star 10 (Thor-Agena A),,1959-011IA,,Rocket Body,,,,,,,,,
52120,Star 10 (Thor-Agena A),,1960-004IA,,Rocket Body,,,,,,,,,
52121,Star 10 (Thor-Agena A),,1960-008IA,,Rocket Body,,,,,,,,,
52122,Star 10 (Thor-Agena A),,1960-010IA,,Rocket Body,,,,,,,,,
52123,Star 10 (Thor-Agena A),,1960-012IA,,Rocket Body,,,,,,,,,
52124,Star 12 (Thor-Agena B),,1960-015IA,,Rocket Body,,,,,,,,,
52125,Star 12 (Thor-Agena B),,1960-018IA,,Rocket Body,,,,,,,,,
52126,Star 12 (Thor-Agena B),,1961-014IA,,Rocket Body,,,,,,,,,
52127,Star 12 (Thor-Agena B),,1961-016IA,,Rocket Body,,,,,,,,,
52128,X-248,,1961-020IA,,Rocket Body,,Cyl,,,,,,,
52129,Star 12 (Thor-Agena B),,1961-023IA,,Rocket Body,,,,,,,,,
52130,Star 12 (Thor-Agena B),,1961-024IA,,Rocket Body,,,,,,,,,
52131,Star 12 (Thor-Agena B),,1961-027IA,,Rocket Body,,,,,,,,,
52132,Star 12 (Thor-Agena B),,1961-030IA,,Rocket Body,,,,,,,,,
52133,Star 12 (Thor-Agena B),,1961-034IA,,Rocket Body,,,,,,,,,
52134,Star 12 (Thor-Agena B),,1962-005IA,,Rocket Body,,,,,,,,,
52135,Star 12 (Thor-Agena B),,1962-011IA,,Rocket Body,,,,,,,,,
52136,Star 12 (Thor-Agena B),,1962-017IA,,Rocket Body,,,,,,,,,
52137,Star 12 (Thor-Agena B),,1962-018IA,,Rocket Body,,,,,,,,,
52138,Star 12 (Thor-Agena B),,1962-021IA,,Rocket Body,,,,,,,,,
52139,Star 12 (Thor-Agena B),,1962-022IA,,Rocket Body,,,,,,,,,
52140,Star 12 (Thor-Agena B),,1962-026IA,,Rocket Body,,,,,,,,,
52141,Star 12 (Thor-Agena D),,1962-027IA,,Rocket Body,,,,,,,,,
52142,Star 12 (Thor-Agena B),,1962-031IA,,Rocket Body,,,,,,,,,
52143,Star 12 (Thor-Agena B),,1962-032IA,,Rocket Body,,,,,,,,,
52144,Star 12 (Thor-Agena D),,1962-034IA,,Rocket Body,,,,,,,,,
52145,Star 12 (Thor-Agena D),,1962-042IA,,Rocket Body,,,,,,,,,
52146,Star 12 (Thor-Agena B),,1962-044IA,,Rocket Body,,,,,,,,,
52147,Star 12 (Thor-Agena B),,1962-046IA,,Rocket Body,,,,,,,,,
52148,Star 12 (Thor-Agena D),,1962-050IA,,Rocket Body,,,,,,,,,
52149,Star 12 (Thor-Agena B),,1962-053IA,,Rocket Body,,,,,,,,,
52150,Star 12 (Thor-Agena B),,1962-063IA,,Rocket Body,,,,,,,,,
52151,Star 12 (Thor-Agena B),,1962-065IA,,Rocket Body,,,,,,,,,
52152,Star 12 (Thor-Agena D),,1962-066IA,,Rocket Body,,,,,,,,,
52153,Star 12 (Thor-Agena D),,1962-069IA,,Rocket Body,,,,,,,,,
52154,Star 12 (Thor-Agena D),,1963-002IA,,Rocket Body,,,,,,,,,
52155,Star 12 (Thor-Agena D),,1963-007IA,,Rocket Body,,,,,,,,,
52156,Star 12 (Thor-Agena D),,1963-016IA,,Rocket Body,,,,,,,,,
52157,Star 12 (Thor-Agena D),,1963-019IA,,Rocket Body,,,,,,,,,
52158,Star 12 (Thor-Agena D),,1963-025IA,,Rocket Body,,,,,,,,,
52159,Star 12 (Atlas LV-3A Agena D),,1963-028IA,,Rocket Body,,,,,,,,,
52160,Star 12 (Thor-Agena D),,1963-029IA,,Rocket Body,,,,,,,,,
52161,Star 12 (Thor-Agena D),,1963-032IA,,Rocket Body,,,,,,,,,
52162,Star 12 (Thor-Agena D),,1963-034IA,,Rocket Body,,,,,,,,,
52163,Star 12 (Thor-Agena D),,1963-035IA,,Rocket Body,,,,,,,,,
52164,Star 12 (Atlas LV-3A Agena D),,1963-036IA,,Rocket Body,,,,,,,,,
52165,Star 12 (Thor-Agena D),,1963-037IA,,Rocket Body,,,,,,,,,
52166,Star 12 (Atlas LV-3A Agena D),,1963-041IA,,Rocket Body,,,,,,,,,
52167,Star 12 (Thor-Agena D),,1963-042IA,,Rocket Body,,,,,,,,,
52168,Star 12 (Atlas LV-3A Agena D),,1963-051IA,,Rocket Body,,,,,,,,,
52169,Star 12 (Thor-Agena D),,1963-055IA,,Rocket Body,,,,,,,,,
52170,Star 12 (Thor-Agena D),,1964-008IA,,Rocket Body,,,,,,,,,
52171,Star 12 (Atlas LV-3A Agena D),,1964-009IA,,Rocket Body,,,,,,,,,
52172,Star 12 (Atlas LV-3A Agena D),,1964-012IA,,Rocket Body,,,,,,,,,
52173,Star 12 (Atlas LV-3A Agena D),,1964-020IA,,Rocket Body,,,,,,,,,
52174,Star 12 (Atlas LV-3A Agena D),,1964-024IA,,Rocket Body,,,,,,,,,
52175,Star 12 (Thor-Agena D),,1964-027IA,,Rocket Body,,,,,,,,,
52176,Star 12 (Thor-Agena D),,1964-030IA,,Rocket Body,,,,,,,,,
52177,Star 12 (Thor-Agena D),,1964-032IA,,Rocket Body,,,,,,,,,
52178,Star 12 (Atlas LV-3A Agena D),,1964-036IA,,Rocket Body,,,,,,,,,
52179,Star 12 (Thor-Agena D),,1964-037IA,,Rocket Body,,,,,,,,,
52180,Star 12 (Thor-Agena D),,1964-043IA,,Rocket Body,,,,,,,,,
52181,Star 12 (Atlas SLV3),,1964-045IA,,Rocket Body,,,,,,,,,
52182,Star 12 (Thor-Agena D),,1964-048IA,,Rocket Body,,,,,,,,,
52183,Star 12 (Thor-Agena D),,1964-056IA,,Rocket Body,,,,,,,,,
52184,Star 12 (Atlas SLV3),,1964-058IA,,Rocket Body,,,,,,,,,
52185,Star 12 (Thor-Agena D),,1964-061IA,,Rocket Body,,,,,,,,,
52186,Star 12 (Thor-Agena D),,1964-067IA,,Rocket Body,,,,,,,,,
52187,Star 12 (Thor-Agena D),,1964-071IA,,Rocket Body,,,,,,,,,
52188,Star 12 (Thor-Agena D),,1964-075IA,,Rocket Body,,,,,,,,,
52189,Star 12 (Atlas SLV3),,1964-079IA,,Rocket Body,,,,,,,,,
52190,Star 12 (Thor-Agena D),,1964-087IA,,Rocket Body,,,,,,,,,
52191,Star 12 (Thor-Agena D),,1964-085IA,,Rocket Body,,,,,,,,,
52192,Star 12 (Thor-Agena D),,1965-002IA,,Rocket Body,,,,,,,,,
52193,Star 12 (Atlas SLV3),,1965-005IA,,Rocket Body,,,,,,,,,
52194,Star 12 (Thor-Agena D),,1965-013IA,,Rocket Body,,,,,,,,,
52195,Star 12 (Atlas SLV3),,1965-019IA,,Rocket Body,,,,,,,,,
52196,Star 12 (Thor-Agena D),,1965-026IA,,Rocket Body,,,,,,,,,
52197,Star 12 (Atlas SLV3),,1965-031IA,,Rocket Body,,,,,,,,,
52198,Star 12 (Thor-Agena D),,1965-033IA,,Rocket Body,,,,,,,,,
52199,Star 12 (Thor-Agena D),,1965-037IA,,Rocket Body,,,,,,,,,
52200,X-258,,1965-042IA,,Rocket Body,,,,,,,,,
52201,Star 12 (Atlas SLV3),,1965-050IA,,Rocket Body,,,,,,,,,
52202,Star 12 (Thor-Agena D),,1965-045IA,,Rocket Body,,,,,,,,,
52203,Star 12 (Thor-Agena D),,1965-057IA,,Rocket Body,,,,,,,,,
52204,Star 12 (Atlas SLV3),,1965-062IA,,Rocket Body,,,,,,,,,
52205,Star 12 (Thor-Agena D),,1965-067IA,,Rocket Body,,,,,,,,,
52206,Star 12 (Thor-Agena D),,1965-074IA,,Rocket Body,,,,,,,,,
52207,Star 12 (Atlas SLV3),,1965-076IA,,Rocket Body,,,,,,,,,
52208,Star 12 (Thor-Agena D),,1965-079IA,,Rocket Body,,,,,,,,,
52209,Star 12 (Thor-Agena D),,1965-086IA,,Rocket Body,,,,,,,,,
52210,Star 12 (Atlas SLV3),,1965-090IA,,Rocket Body,,,,,,,,,
52211,Star 12 (Thor-Agena D),,1965-102IA,,Rocket Body,,,,,,,,,
52212,X-258C4 (Delta E),,1965-105IA,,Rocket Body,,,,,,,,,
52213,Star 12 (Thor-Agena D),,1965-110IA,,Rocket Body,,,,,,,,,
52214,Star 12 (Atlas SLV3),,1966-002IA,,Rocket Body,,,,,,,,,
52215,Star 12 (Thor-Agena D),,1966-007IA,,Rocket Body,,,,,,,,,
52216,Star 12 (Atlas SLV3),,1966-012IA,,Rocket Body,,,,,,,,,
52217,Star 12 (Thor-Agena D),,1966-018IA,,Rocket Body,,,,,,,,,
52218,Star 12 (Atlas SLV3),,1966-022IA,,Rocket Body,,,,,,,,,
52219,Star 12 (Thor-Agena D),,1966-029IA,,Rocket Body,,,,,,,,,
52220,Star 12 (Atlas SLV3),,1966-032IA,,Rocket Body,,,,,,,,,
52221,Star 12 (Atlas SLV3),,1966-039IA,,Rocket Body,,,,,,,,,
52222,Star 12 (Thor-Agena D),,1966-042IA,,Rocket Body,,,,,,,,,
52223,Star 12 (Atlas SLV3),,1966-048IA,,Rocket Body,,,,,,,,,
52224,Star 12 (Thor-Agena D),,1966-055IA,,Rocket Body,,,,,,,,,
52225,X-258,,1966-063IA,,Rocket Body,,,,,,,,,
52226,Star 12 (Atlas SLV3),,1966-062IA,,Rocket Body,,,,,,,,,
52227,Star 12 (Titan IIIB),,1966-069IA,,Rocket Body,,,,,,,,,
52228,Star 12 (Thorad-Agena D),,1966-072IA,,Rocket Body,,,,,,,,,
52229,Star 12 (Atlas SLV3),,1966-074IA,,Rocket Body,,,,,,,,,
52230,Star 12 (Atlas SLV3),,1966-083IA,,Rocket Body,,,,,,,,,
52231,Star 12 (Thor-Agena D),,1966-085IA,,Rocket Body,,,,,,,,,
52232,Star 12 (Atlas SLV3),,1966-098IA,,Rocket Body,,,,,,,,,
52233,Star 12 (Titan IIIB),,1966-086IA,,Rocket Body,,,,,,,,,
52234,Star 12 (Atlas SLV3),,1966-090IA,,Rocket Body,,,,,,,,,
52235,Star 12 (Thorad-Agena D),,1966-102IA,,Rocket Body,,,,,,,,,
52236,Star 12 (Atlas SLV3),,1966-109IA,,Rocket Body,,,,,,,,,
52237,Star 12 (Titan IIIB),,1966-113IA,,Rocket Body,,,,,,,,,
52238,Star 12 (Thor-Agena D),,1967-002IA,,Rocket Body,,,,,,,,,
52239,Star 12 (Atlas SLV3),,1967-007IA,,Rocket Body,,,,,,,,,
52240,Star 12 (Thor-Agena D),,1967-015IA,,Rocket Body,,,,,,,,,
52241,Star 12 (Titan IIIB),,1967-016IA,,Rocket Body,,,,,,,,,
52242,Star 12 (Thor-Agena D),,1967-029IA,,Rocket Body,,,,,,,,,
52243,Star 12 (Thorad-Agena D),,1967-043IA,,Rocket Body,,,,,,,,,
52244,Star 12 (Atlas SLV3),,1967-050IA,,Rocket Body,,,,,,,,,
52245,FW4D (Delta E),,1967-051IA,,Rocket Body,,,,,,,,,
52246,Star 12 (Atlas SLV3),,1967-055IA,,Rocket Body,,,,,,,,,
52247,Star 12 (Thorad-Agena D),,1967-062IA,,Rocket Body,,,,,,,,,
52248,Star 12 (Titan IIIB),,1967-064IA,,Rocket Body,,,,,,,,,
52249,FW4D (Delta E),,1967-070IA,,Rocket Body,,,,,,,,,
52250,Star 12 (Thorad-Agena D),,1967-076IA,,Rocket Body,,,,,,,,,
52251,Star 12 (Titan IIIB),,1967-079IA,,Rocket Body,,,,,,,,,
52252,Star 12 (Delta G),,1967-083IA,,Rocket Body,,,,,,,,,
52253,Star 12 (Thorad-Agena D),,1967-087IA,,Rocket Body,,,,,,,,,
52254,Star 12 (Titan IIIB),,1967-090IA,,Rocket Body,,,,,,,,,
52255,Star 12 (Titan IIIB),,1967-103IA,,Rocket Body,,,,,,,,,
52256,Star 12 (Thorad-Agena D),,1967-109IA,,Rocket Body,,,,,,,,,
52257,FW4D (Delta E),,1967-123IA,,Rocket Body,,,,,,,,,
52258,Star 12 (Thorad-Agena D),,1967-122IA,,Rocket Body,,,,,,,,,
52259,Star 12 (Titan IIIB),,1967-121IA,,Rocket Body,,,,,,,,,
52260,Star 12 (Titan IIIB),,1968-005IA,,Rocket Body,,,,,,,,,
52261,Star 12 (Thorad-Agena D),,1968-008IA,,Rocket Body,,,,,,,,,
52262,Star 12 (Titan IIIB),,1968-018IA,,Rocket Body,,,,,,,,,
52263,Star 12 (Thorad-Agena D),,1968-020IA,,Rocket Body,,,,,,,,,
52264,Star 12 (Titan IIIB),,1968-031IA,,Rocket Body,,,,,,,,,
52265,Star 12 (Thorad-Agena D),,1968-039IA,,Rocket Body,,,,,,,,,
52266,Star 12 (Titan IIIB),,1968-047IA,,Rocket Body,,,,,,,,,
52267,Star 12 (Thorad-Agena D),,1968-052IA,,Rocket Body,,,,,,,,,
52268,Star 12 (Thorad-Agena D),,1968-065IA,,Rocket Body,,,,,,,,,
52269,Star 12 (Titan IIIB),,1968-064IA,,Rocket Body,,,,,,,,,
52270,Star 12 (Titan IIIB),,1968-074IA,,Rocket Body,,,,,,,,,
52271,Star 12 (Thorad-Agena D),,1968-078IA,,Rocket Body,,,,,,,,,
52272,Star 12 (Thorad-Agena D),,1968-098IA,,Rocket Body,,,,,,,,,
52273,Star 12 (Titan IIIB),,1968-099IA,,Rocket Body,,,,,,,,,
52274,FW4D (Delta E),,1968-109IA,,Rocket Body,,,,,,,,,
52275,Star 12 (Titan IIIB),,1968-108IA,,Rocket Body,,,,,,,,,
52276,Star 12 (Thorad-Agena D),,1968-112IA,,Rocket Body,,,,,,,,,
52277,Star 12 (Titan IIIB),,1969-007IA,,Rocket Body,,,,,,,,,
52278,Star 12 (Thorad-Agena D),,1969-010IA,,Rocket Body,,,,,,,,,
52279,Star 12 (Titan IIIB),,1969-019IA,,Rocket Body,,,,,,,,,
52280,Star 12 (Thorad-Agena D),,1969-026IA,,Rocket Body,,,,,,,,,
52281,Star 12 (Titan IIIB),,1969-039IA,,Rocket Body,,,,,,,,,
52282,Star 12 (Thorad-Agena D),,1969-041IA,,Rocket Body,,,,,,,,,
52283,Star 12 (Titan IIIB),,1969-050IA,,Rocket Body,,,,,,,,,
52284,Star 12 (Delta N),,1969-056IA,,Rocket Body,,,,,,,,,
52285,Star 12 (Thorad-Agena D),,1969-063IA,,Rocket Body,,,,,,,,,
52286,Star 12 (Titan IIIB),,1969-074IA,,Rocket Body,,,,,,,,,
52287,Star 12 (Thorad-Agena D),,1969-079IA,,Rocket Body,,,,,,,,,
52288,Star 12 (Titan IIIB),,1969-095IA,,Rocket Body,,,,,,,,,
52289,Star 12 (Thorad-Agena D),,1969-105IA,,Rocket Body,,,,,,,,,
52290,Star 12 (Titan IIIB),,1970-002IA,,Rocket Body,,,,,,,,,
52291,Star 12 (Challenger (OV-099)),,1984-011IA,,Rocket Body,,,,,,,,,
52292,Star 12 (Thorad-Agena D),,1970-016IA,,Rocket Body,,,,,,,,,
52293,Star 12 (Titan IIIB),,1970-031IA,,Rocket Body,,,,,,,,,
52294,Star 12 (Thorad-Agena D),,1970-040IA,,Rocket Body,,,,,,,,,
52295,Star 12 (Titan IIIB),,1970-048IA,,Rocket Body,,,,,,,,,
52296,Star 12 (Thorad-Agena D),,1970-054IA,,Rocket Body,,,,,,,,,
